kingdom,phylum,class,order,family,genus,species,iucn_redlist_id,iucn_redlist_category,common_name_en,common_name_fr,common_name_sp,country_distribution
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,palmerae,133531,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COK"",""FJI"",""GUM"",""IND"",""IDN"",""JPN"",""KIR"",""MYS"",""MDV"",""MHL"",""MUS"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TUV"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,paniculata,132972,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""CXR"",""CCK"",""COK"",""FJI"",""PYF"",""IDN"",""JPN"",""KIR"",""MYS"",""MHL"",""NCL"",""PLW"",""PNG"",""PHL"",""WSM"",""SAU"",""SLB"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""USA"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,pharaonis,133247,VU,,,,"[""ASM"",""BHR"",""IOT"",""CCK"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""IND"",""IRN"",""JOR"",""KEN"",""KWT"",""MDG"",""MDV"",""MUS"",""MYT"",""MOZ"",""NCL"",""OMN"",""PAK"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""LKA"",""SDN"",""ARE"",""TZA"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,polystoma,133647,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""COK"",""EGY"",""FJI"",""ATF"",""IDN"",""JPN"",""JOR"",""KIR"",""MDG"",""MYS"",""MHL"",""MUS"",""MYT"",""MOZ"",""NCL"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""SDN"",""TWN"",""THA"",""TLS"",""TUV"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,retusa,133115,VU,,,,"[""ASM"",""IOT"",""BRN"",""COM"",""COK"",""EGY"",""FJI"",""PYF"",""ATF"",""IDN"",""JOR"",""KIR"",""MDG"",""MYS"",""MUS"",""MYT"",""MOZ"",""NIU"",""PNG"",""PHL"",""PCN"",""REU"",""WSM"",""SYC"",""SLB"",""ZAF"",""SDN"",""THA"",""TLS"",""TON"",""TUV"",""UMI"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,speciosa,133338,VU,,,,"[""ASM"",""AUS"",""BRN"",""COK"",""FJI"",""PYF"",""IDN"",""KIR"",""MYS"",""MHL"",""NIU"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""TLS"",""TON"",""TUV"",""UMI"",""VUT""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,vaughani,133025,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""COM"",""COK"",""FJI"",""PYF"",""GUM"",""IND"",""IDN"",""JPN"",""KIR"",""MYS"",""MHL"",""MUS"",""MYT"",""MMR"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,verweyi,133532,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""KEN"",""KIR"",""MDG"",""MYS"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SYC"",""SLB"",""ZAF"",""LKA"",""TWN"",""THA"",""TLS"",""TUV"",""TZA"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,allingi,133332,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""COK"",""DJI"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""NFK"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""ZAF"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,verrilliana,133156,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""COK"",""EGY"",""FJI"",""PYF"",""GUM"",""IDN"",""JPN"",""JOR"",""KIR"",""MYS"",""MHL"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""WSM"",""SAU"",""SLB"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,cucullata,133069,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""EGY"",""FJI"",""IDN"",""JPN"",""JOR"",""KIR"",""MYS"",""MHL"",""NCL"",""NIU"",""PLW"",""PNG"",""PHL"",""WSM"",""SAU"",""SLB"",""SDN"",""TWN"",""TLS"",""TON"",""TUV"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,echinulata,133497,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""IDN"",""JPN"",""MYS"",""NCL"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""TWN"",""THA"",""TLS"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Euphyllia,cristata,133588,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""FJI"",""GUM"",""IDN"",""JPN"",""KEN"",""KIR"",""MYS"",""MHL"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""TWN"",""THA"",""TLS"",""TUV"",""TZA"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Euphyllidae,Euphyllia,paradivisa,133057,VU,,,,"[""ASM"",""BRN"",""IDN"",""MYS"",""PHL"",""WSM"",""THA"",""TLS""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,astreata,133354,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""CHN"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""HKG"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""PAK"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Helioporacea,Helioporidae,Heliopora,coerulea,133193,VU,"Blue Coral",,,"[""ASM"",""AUS"",""BHR"",""BGD"",""IOT"",""BRN"",""KHM"",""CXR"",""CCK"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""ZAF"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Isopora,crateriformis,133472,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""COM"",""FJI"",""ATF"",""IND"",""IDN"",""MDG"",""MYS"",""MUS"",""MYT"",""MOZ"",""NCL"",""PNG"",""PHL"",""REU"",""WSM"",""SYC"",""SLB"",""LKA"",""TLS""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Isopora,cuneata,133660,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""FJI"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SYC"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TUV"",""TZA"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,incrustans,133539,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""COM"",""COK"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""TZA"",""USA"",""UMI"",""VUT""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Leptoseris,yabei,133147,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""EGY"",""FJI"",""IND"",""IDN"",""JPN"",""JOR"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""NCL"",""PLW"",""PNG"",""PHL"",""WSM"",""SAU"",""SLB"",""SDN"",""TWN"",""THA"",""TLS"",""TUV"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,angulata,132866,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""CXR"",""CCK"",""COK"",""FJI"",""PYF"",""IND"",""IDN"",""JPN"",""KIR"",""MYS"",""MMR"",""NIU"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""UMI"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,australiensis,133443,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""CHL"",""COM"",""COK"",""FJI"",""PYF"",""ATF"",""IDN"",""JPN"",""KIR"",""MDG"",""MYS"",""MUS"",""MYT"",""MOZ"",""NCL"",""NIU"",""PNG"",""PHL"",""PCN"",""REU"",""WSM"",""SYC"",""SLB"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""VUT""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,calcarea,133185,VU,,,,"[""ASM"",""AUS"",""IOT"",""COM"",""COK"",""EGY"",""FJI"",""ATF"",""IDN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MYT"",""MOZ"",""MMR"",""NIU"",""PNG"",""PHL"",""WSM"",""SAU"",""SLB"",""SDN"",""THA"",""TON"",""TUV"",""TZA"",""UMI""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,caliculata,133220,VU,,,,"[""ASM"",""AUS"",""BRN"",""KHM"",""CHL"",""COK"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""KEN"",""KIR"",""MDG"",""MYS"",""MHL"",""MMR"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""PCN"",""WSM"",""SLB"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""TZA"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,lobulata,133117,VU,,,,"[""ASM"",""IOT"",""CXR"",""CCK"",""COM"",""COK"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""KIR"",""MDG"",""MDV"",""MUS"",""MYT"",""MOZ"",""NIU"",""MNP"",""PLW"",""PCN"",""REU"",""WSM"",""SYC"",""TON"",""TUV"",""UMI""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pachyseris,rugosa,133453,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""EGY"",""FJI"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SYC"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TUV"",""TZA"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pavona,bipartita,133360,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""COK"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IDN"",""JPN"",""JOR"",""KIR"",""MDG"",""MYS"",""MUS"",""MYT"",""MOZ"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""SDN"",""TWN"",""TLS"",""TON"",""TUV"",""UMI"",""VUT"",""VNM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pavona,cactus,133558,VU,,,,"[""ASM"",""AUS"",""BHR"",""IOT"",""BRN"",""KHM"",""CXR"",""CCK"",""COM"",""COK"",""DJI"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""MNP"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Agariciidae,Pavona,decussata,133041,VU,"Cactus Coral",,,"[""ASM"",""AUS"",""BHR"",""IOT"",""BRN"",""KHM"",""CXR"",""CCK"",""COM"",""COK"",""DJI"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""MNP"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,elegans,133099,VU,,,,"[""ASM"",""BRN"",""COL"",""COK"",""CRI"",""ECU"",""SLV"",""FJI"",""PYF"",""ATF"",""GUM"",""GTM"",""HND"",""IDN"",""JPN"",""KIR"",""MYS"",""MEX"",""NIC"",""NIU"",""MNP"",""PLW"",""PAN"",""PNG"",""PHL"",""WSM"",""SLB"",""TLS"",""TON"",""TUV"",""UMI""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,horizontalata,133486,VU,,,,"[""ASM"",""IOT"",""BRN"",""FJI"",""GUM"",""IND"",""IDN"",""JPN"",""KIR"",""MYS"",""MDV"",""MHL"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""TWN"",""TLS"",""TON"",""TUV"",""UMI"",""VUT""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,nigrescens,133038,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,mesenterina,133633,VU,,,,"[""ASM"",""AUS"",""BHR"",""IOT"",""BRN"",""KHM"",""CHN"",""COM"",""COK"",""DJI"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""HKG"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""MNP"",""OMN"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""ZAF"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,peltata,133498,VU,,,,"[""ASM"",""AUS"",""BHR"",""IOT"",""BRN"",""KHM"",""COM"",""DJI"",""FJI"",""ATF"",""IND"",""IDN"",""IRN"",""JPN"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NFK"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SYC"",""SLB"",""LKA"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,reniformis,133697,VU,,,,"[""ASM"",""AUS"",""BHR"",""IOT"",""BRN"",""KHM"",""CXR"",""CCK"",""COM"",""COK"",""DJI"",""EGY"",""FJI"",""PYF"",""ATF"",""GUM"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIU"",""MNP"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""UMI"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,stellulata,133403,VU,,,,"[""ASM"",""AUS"",""IOT"",""BRN"",""KHM"",""COM"",""DJI"",""EGY"",""FJI"",""ATF"",""GUM"",""IND"",""IDN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""MNP"",""PLW"",""PNG"",""PHL"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TUV"",""TZA"",""VUT"",""VNM"",""YEM""]"
Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Millepora,murrayi,133603,NT,,,,"[""ASM"",""BRN"",""KHM"",""FJI"",""IND"",""IDN"",""JPN"",""MYS"",""MMR"",""NCL"",""PLW"",""PNG"",""PHL"",""WSM"",""SLB"",""TWN"",""THA"",""TLS"",""TON"",""VUT"",""VNM""]"
Animalia,Cnidaria,Hydrozoa,Milleporina,Milleporidae,Millepora,foveolata,133612,VU,,,,"[""ASM"",""AUS"",""PHL"",""WSM"",""TWN""]"
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,typus,19488,EN,"Basking Shark",Chagrin,Dámero,"[""ASM"",""AGO"",""AIA"",""ATG"",""ABW"",""AUS"",""BHS"",""BHR"",""BGD"",""BRB"",""BLZ"",""BRA"",""IOT"",""VGB"",""BRN"",""KHM"",""CMR"",""CYM"",""CHL"",""CHN"",""CXR"",""CCK"",""COL"",""COM"",""COK"",""CRI"",""CUB"",""CIV"",""COD"",""DJI"",""DOM"",""ECU"",""EGY"",""SLV"",""GNQ"",""FSM"",""FJI"",""GUF"",""PYF"",""ATF"",""GAB"",""GMB"",""GHA"",""GRD"",""GLP"",""GUM"",""GTM"",""GIN"",""GNB"",""GUY"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""JAM"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""LBR"",""MDG"",""MYS"",""MDV"",""MHL"",""MTQ"",""MRT"",""MUS"",""MYT"",""MEX"",""MOZ"",""MMR"",""NAM"",""NCL"",""NIC"",""NGA"",""NIU"",""NFK"",""MNP"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PER"",""PHL"",""PCN"",""PRT"",""PRI"",""QAT"",""COG"",""KOR"",""REU"",""KNA"",""LCA"",""VCT"",""WSM"",""STP"",""SAU"",""SEN"",""SYC"",""SLE"",""SLB"",""ZAF"",""LKA"",""SDN"",""SUR"",""TWN"",""THA"",""TLS"",""TGO"",""TON"",""TTO"",""TCA"",""TUV"",""VIR"",""ARE"",""TZA"",""USA"",""UMI"",""VUT"",""VEN"",""VNM"",""ESH"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Stegostomidae,Stegostoma,fasciatum,41878,EN,"Catshark, Leopard Shark","Requin Léopard",,"[""ASM"",""AUS"",""BHR"",""BGD"",""BRN"",""KHM"",""CHN"",""DJI"",""EGY"",""FJI"",""ATF"",""HKG"",""IND"",""IDN"",""IRN"",""JOR"",""KEN"",""KIR"",""KWT"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MOZ"",""NCL"",""NZL"",""NIU"",""OMN"",""PAK"",""PLW"",""PNG"",""PHL"",""QAT"",""REU"",""WSM"",""SAU"",""SLB"",""ZAF"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""VUT"",""VNM"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Aetobatus,narinari,39415,NT,"Bishop Ray","Aigle De Mer Léopard",Chucho,"[""ASM"",""AGO"",""AIA"",""ATG"",""ABW"",""AUS"",""BHS"",""BGD"",""BRB"",""BLZ"",""BRA"",""VGB"",""BRN"",""KHM"",""CMR"",""CYM"",""CHN"",""COL"",""COK"",""CRI"",""CUB"",""CIV"",""COD"",""DJI"",""DOM"",""ECU"",""EGY"",""SLV"",""GNQ"",""FJI"",""GUF"",""PYF"",""GAB"",""GMB"",""GHA"",""GRD"",""GLP"",""GUM"",""GTM"",""GIN"",""GNB"",""GUY"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""JAM"",""JPN"",""JOR"",""KEN"",""KIR"",""LBR"",""MYS"",""MHL"",""MTQ"",""MEX"",""MOZ"",""MMR"",""NCL"",""NIC"",""NGA"",""NIU"",""MNP"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PHL"",""PCN"",""PRI"",""COG"",""KNA"",""LCA"",""VCT"",""WSM"",""STP"",""SAU"",""SEN"",""SLE"",""SLB"",""ZAF"",""LKA"",""SDN"",""SUR"",""TWN"",""THA"",""TLS"",""TGO"",""TON"",""TTO"",""TCA"",""TUV"",""VIR"",""ARE"",""TZA"",""USA"",""UMI"",""VUT"",""VEN"",""VNM"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,39365,NT,"Black Tip Reef Shark",Dagsit,,"[""ASM"",""AUS"",""KHM"",""CHN"",""COK"",""FJI"",""PYF"",""ATF"",""HKG"",""IND"",""IDN"",""KIR"",""MDG"",""MYS"",""NCL"",""NIU"",""PLW"",""PNG"",""PHL"",""PCN"",""REU"",""WSM"",""SYC"",""SLB"",""TWN"",""THA"",""TON"",""TUV"",""USA"",""UMI"",""VUT"",""VNM""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Galeocerdo,cuvier,39378,NT,"Leopard Shark","Mangeur D'hommes",Alecrin,"[""ASM"",""AIA"",""ATG"",""ARG"",""ABW"",""AUS"",""BHS"",""BHR"",""BGD"",""BRB"",""BLZ"",""BRA"",""VGB"",""BRN"",""KHM"",""CMR"",""CYM"",""CHN"",""COL"",""COM"",""COK"",""CRI"",""CUB"",""CIV"",""DJI"",""DMA"",""DOM"",""ECU"",""EGY"",""SLV"",""GNQ"",""FJI"",""FRA"",""GUF"",""PYF"",""ATF"",""GAB"",""GMB"",""GHA"",""GRD"",""GLP"",""GTM"",""GIN"",""GNB"",""GUY"",""HND"",""HKG"",""ISL"",""IND"",""IDN"",""IRL"",""IRN"",""JAM"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""LBR"",""LBY"",""MDG"",""MYS"",""MHL"",""MTQ"",""MRT"",""MYT"",""MEX"",""MSR"",""MAR"",""MOZ"",""MMR"",""NCL"",""NZL"",""NIC"",""NGA"",""NIU"",""NFK"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PER"",""PHL"",""PRT"",""PRI"",""QAT"",""COG"",""KNA"",""LCA"",""VCT"",""WSM"",""STP"",""SAU"",""SEN"",""SYC"",""SLE"",""SLB"",""ZAF"",""ESP"",""LKA"",""SDN"",""SUR"",""TWN"",""THA"",""TLS"",""TGO"",""TON"",""TTO"",""TUN"",""TCA"",""TUV"",""VIR"",""ARE"",""GBR"",""TZA"",""USA"",""UMI"",""URY"",""VUT"",""VEN"",""VNM"",""ESH"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Triaenodon,obesus,39384,NT,"Blunt Head Shark","Aileron Blanc De Lagon",Cazón,"[""ASM"",""AUS"",""BGD"",""BRN"",""KHM"",""CHN"",""COL"",""COM"",""COK"",""CRI"",""DJI"",""ECU"",""EGY"",""SLV"",""FSM"",""FJI"",""PYF"",""ATF"",""GUM"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""JPN"",""JOR"",""KEN"",""KIR"",""MDG"",""MYS"",""MDV"",""MHL"",""MUS"",""MYT"",""MOZ"",""MMR"",""NCL"",""NIC"",""NIU"",""MNP"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PHL"",""PCN"",""REU"",""WSM"",""SAU"",""SYC"",""SLB"",""ZAF"",""LKA"",""SDN"",""TWN"",""THA"",""TLS"",""TON"",""TUV"",""ARE"",""TZA"",""USA"",""UMI"",""VUT"",""VNM"",""YEM""]"
