col_id,vernacular_names_eng,vernacular_names_spa,vernacular_names_por,vernacular_names_fra,vernacular_names_rus,vernacular_names_deu,vernacular_names_ita,vernacular_names_jpn,vernacular_names_zho,vernacular_names_kor
47XBT,,,,,,,,オルコックエンコウガニ (orukokkuenkougani),,
6L2Q9,"angular crab, mud runner), square crab",,,,,"Quadratkrabbe, Rhombenkrabbe",,,,
R45M,,,,,,,,エンコウガニ (enkougani),,
R45N,,,,,,,,ケブカエンコウモドキ (kebukaenkoumodoki),,
R45J,,,,,,,,インドエンコウガニ (indoenkougani),,
R45H,,,,,,,,アシナガヒメエンコウガニ (ashinagahimeenkougani),,
R464,,,,,,,,オオケブカエンコウガニ (ookebukaenkougani),,
R45X,,,,,,,,ケブカエンコウガニモドキ (kebukaenkouganimodoki),,
68ZLR,,,,,,,,ムラサキエンコウガニ (murasakienkougani),,
6LQ7N,,,,,,,,キバガニ (kibagani),,
3D5YY,glabrous broadface crab,,,,,,,,,
6JNSH,tufted broadface crab,,,,,,,,,
4PLBF,,,,,,,,ジャノメエンコウガニ (janomeenkougani),,
3BYGG,,,,,,,,タイワンマルバガニ (taiwanmarubagani),,
3BYGW,,,,,,,,タイヨウマルバガニ (taiyoumarubagani),,
3BYGL,,,,,,,,マルバガニ (marubagani),,
6N8SL,,,,,,,,ノコバコブシ (nokobakobushi),,
4DMN3,,,,,,,,コフキコブシ (kofukikobushi),,
4DMN4,,,,,,,,タマコブシ (tamakobushi),,
3BLX3,,,,,,,,フトアシボソマルミヘイケガニ (futoashibosomarumiheikegani),,
3BLWP,,,,,,,,アシボソマルミヘイケガニ (ashibosomarumiheikegani),,
3BLWJ,,,,,,,,アンダマンヘイケガニ (andamanheikegani),,
3BLWD,,,,,,,,シンカイヘイケガニ (shinkaiheikegani),,
3BLW6,abyssal sumo crab,,,,,,,,,
6H4VR,broadback sumo crab,,,,,,,,,
3BLVD,"stalkeye porter crab, stalkeye sumo crab",,,,,Gepäckträgerkrabbe,,,,
3BLVV,,,,,,,,トゲナシマルミヘイケガニ (togenashimarumiheikegani),,
3BLW2,truncate sumo crab,,,,,,,,,
3BLVY,spiketoe sumo crab,,,,,,,,,
6GSVN,stalkeye sumo crab,,,,,,,,,
3BLV2,,,,,,,,インドヘイケガニ (indoheikegani),,
6GSVR,,,,,,,,ツブマルミヘイケガニ (tsubumarumiheikegani),,
3BLV6,,,,,,,,マルミヘイケモドキ (marumiheikemodoki),,
3BLV4,,,,,,,,イズヘイケガニ (izuheikegani),,
3BLVF,,,,,,,,ヒメヘイケガニ (himeheikegani),,
6H4W3,,,,,,,,マルミヘイケガニ (marumiheikegani),,
3BLVQ,,,,,,,,カクヘイケガニ (kakuheikegani),,
32YSB,nodose box crab,,,,,,,,,
4JSSG,armed box crab,,,crabe armé,,,,,,
99MN3,,,,,,,,ソデナシカラッパ (sodenashikarappa),,
6BRZ2,wingless box crab,,,,,,,,,
6BRYQ,,,,,,,,カラッパモドキ (karappamodoki),,
44N8V,,,,,,,,ハワイキンセンモドキ (hawaikinsenmodoki),,
44N8R,,,,,,,,コツノキンセンモドキ (kotsunokinsenmodoki),,
44N8S,,,,,,,,コツノキンセンモドキ／スルガキンセンモドキ (kotsunokinsenmodoki/surugakinsenmodoki),,
44N8Z,,,,,,,,ヒメオオキンセンモドキ／ケブカキンセンモドキ (himeookinsenmodoki/kebukakinsenmodoki),,
6RQMS,,,,,,,,ミツハキンセンモドキ／ミツバキンセンモドキ (mitsuhakinsenmodoki/mitsubakinsenmodoki),,
44N8F,,,,,,,,"オオキンセンモドキ (ookinsenmodoki), オオキンセンモドキ (ookinsenmodoki)",,
742N5,,,,,,,,キンセンモドキ (kinsenmodoki),,
64D5V,twospine box crab,,,,,,,,,
64CTV,gladiator box crab,,,,,"Gladiatorenkrabbe, Gladiatorkrabbe",,,,
322FY,shameface heart crab,,,,,,,,,
322G2,"lesser-spotted shame-faced crab, small-spotted shame-faced crab",,,,,Kleinflecken-Schamkrabbe,,,,
PFSP,yellow box crab,,,,,,,,,
PFS9,,,,,,,,ヨツモンカラッパ (yotsumonkarappa),,
PFSW,,,,,,,,ツマジロカラッパ (tsumajirokarappa),,
PFRC,Mediterranean shame-faced crab,,,,,"Hahnenkammkrabbe, Mittelmeer-Schamkrabbe, Rotflecken-Schamkrabbe",,,,
PFR7,"flame box crab, flaming box crab, shame-faced crab",,,,,Schamkrabbe,,,,
696D5,"rough box crab, yellow box crab",,,,,,,コブカラッパ (kobukarappa),,
PFRL,,,,,,,,トラフカラッパ (torafukarappa),,
PFQL,"giant box crab, smooth box crab",,,,,,,マルソデカラッパ (marusodekarappa),,
PFS2,,,,,,,,メガネカラッパ (meganekarappa),,
5X6CZ,smooth box crab,,,,,,,ソデカラッパ (sodekarappa),,
PFRG,,,,,,,,ヤマトカラッパ (yamatokarappa),,
PFQG,,,,,,,,フタバカラッパ (futabakarappa),,
696CZ,"ocellate box crab, ocellated box crab",,,,,,,,,
PFQR,,,,,,,,ヒメカラッパ (himekarappa),,
PFS8,,,,,,,,マルミカラッパ (marumikarappa),,
PFQN,,,,,,,,ヒラコブカラッパ (hirakobukarappa),,
PFT4,,,,,,,,ヤマシタカラッパ (yamashitakarappa),,
6NDTY,,,,,,,,ヒメキンセンガニ (himekinsengani),,
3YFLT,,,,,,,,アミメキンセンガニ (amimekinsengani),,
3YFLW,,,,,,,,キンセンガニ (kinsengani),,
H9QN,,,,,,,,マダラキンセンガニ (madarakinsengani),,
H9QQ,,,,,,,,ゴウシュウコモンガニ (goushuukomongani),,
H9QL,,,,,,,,コモンガニ (komongani),,
J8MC,"circular crab, old mans face crab, old-man's face crab",,,,,Gemeine Rundkrabbe,,,,
75S2Q,,,,,,,,イツツバガザミ (itsutsubagazami),,
KXD8,bathyal swimming crab,,,,,,,,,
3X8B6,portunid crab,,,,,,,,,
6RVDM,"devil crab, velvet crab, velvet fiddler, velvet swimcrab, velvet swimming crab",nécora,navalheira,"etrille commune, etrille de sable, étrille commune",,"Samtkrabbe, Wollige Schwimmkrabbe",,,,
4L295,"Henslow's swimming crab, sardine swimming crab",,,,,Henslow Schwimmkrabbe,,,,
4B9KH,Florida lady crab,,,,,,,,,
4B9KK,,,,,,,,ヒメヒラツメガニ (himehiratsumegani),,
4B9KN,,,,,,,,ヒラツメガニ (hiratsumegani),,
4B9KQ,three-spot swimming crab,,,,,Dreipunkt-Schwimmkrabbe,,,,
4B9KM,"lady crab, ocellate lady crab",,,crabe à ocelles,,Frauenkrabbe,,,,
4B9KP,coarsehand lady crab,,,,,,,,,
NG2S,,,,,,,,ヒメボタンガザミ (himebotangazami),,
6R9WZ,delicate coral crab,,,,,,,,,
T98Q,browed bathyal crab,,,,,,,,,
3BYH2,dirtytooth mud crab,,,,,,,,,
3FBTZ,spiny mud crab,,,,,,,,,
3FBTX,prickly mud crab,,,,,,,,,
3CSC9,craggy bathyal crab,,,,,,,,,
3GZF6,smooth-hand mud crab,,,,,,,,,
4CG94,depressed rubble crab,,,,,,,,,
45N5C,rough squareback crab,,,,,,,,,
4YHRS,Carolinian squareback crab,,,,,,,,,
4YHRX,Gulf squareback crab,,,,,,,,,
4P9SD,flecked squareback crab,,,,,,,,,
4T7RK,spiked bathyal crab,,,,,,,,,
55TXZ,inflated mud crab,,,,,,,,,
55TXY,cornered mud crab,,,,,,,,,
55ZSM,narrow bathyal crab,,,,,,,,,
57Y4Q,spined broadface crab,,,,,,,,,
3XKR7,California burrowing crab,,,,,,,,,
432BK,sculptured mud crab,,,,,,,,,
432BB,lobefront mud crab,,,,,,,,,
33LG7,,,,,,,,ヒラアシコマチガニ (hiraashikomachigani),,
73SLQ,,,,,,,,サガミヒメオウギガニ (sagamihimeougigani),,
45MV9,,,,,,,,サガミヒメオウギガニ (sagamihimeougigani),,
3BYH8,heavyhand rubble crab,,,,,,,,,
3GHYL,truncate rubble crab,,,,,,,,,
3D7C7,broadback mud crab,,,,,,,,,
3W3SH,"black-clawed mud crab, blackclaw crestleg crab",,,crabe à pinces noires,,,,,,
3W3SP,knobkneed crestleg crab,,,,,,,,,
3W3SL,molarless crestleg crab,,,,,,,,,
3LGM4,knobbed mud crab,,,,,,,,,
3LGLS,smooth mud crab,,,,,,,,,
3D5S4,asymmetric mud crab,,,,,,,,,
3D5RV,lobate mud crab,,,,,,,,,
3D5SC,ridgeback mud crab,,,,,,,,,
3D5S3,"flat mud crab, flatback mud crab",,,,,,,,,
6DQSR,Gulf grassflat crab,,,,,,,,,
6DR54,Say mud crab,,,crabe de Say,,,,,,
4SBRY,"Harris mud crab, Zuiderzee crab, dwarf crab, dwarf xanthid crab, estuarine mud crab, mud crab, white-fingered mud crab, white-tipped mud crab",,,"crabe de boue, crabe estuarien, xanthe",,"Zuiderseekrabbe, Zwergkrabbe",,ミナトオウギガニ (minatoougigani),,
4CG75,"common mud crab, knotfinger mud crab",,,,,,,,,
4CG7K,granulose mud crab,,,,,,,,,
4CG7C,"Western mud crab, furrowed mud crab",,,,,,,,,
4CG7N,oystershell mud crab,,,,,,,,,
4CG7B,salt marsh mud crab,,,,,,,,,
75MCT,narrowback mud crab,,,,,,,,,
4CG72,areolate mud crab,,,,,,,,,
4CG74,Atlantic mud crab,,,,,,,,,
46P64,Florida grassflat crab,,,,,,,,,
P3LM,,,,,,,,ガラパゴスユノハナガニ (garapagosuyunohanagani),,
5W9JZ,,,,,,,,ラウユノハナガニ (rauyunohanagani),,
5W9JY,,,,,,,,マリアナユノハナガニ (marianayunohanagani),,
5VXJY,,,,,,,,ロドリゲスユノハナガニ (rodorigesuyunohanagani),,
3F8XZ,,,,,,,,ユノハナガニ (yunohanagani),,
6DPYT,,,,,,,,アカトゲカイカムリ (akatogekaikamuri),,
6DPYR,,,,,,,,トゲカイカムリ (togekaikamuri),,
6DPYS,,,,,,,,マルミトゲカイカムリ (marumitogekaikamuri),,
8XJF,,,,,,,,イガグリカイカムリ (igagurikaikamuri),,
75P98,,,,,,,,イトアシカムリ (itoashikamuri),,
52QLZ,,,,,,,,コスゲヒラアシカムリ (kosugehiraashikamuri),,
52QM3,,,,,,,,ゴウシュウカムリ／ミヤコカムリ (goushuukamuri/miyakokamuri),,
52QLX,,,,,,,,ツノヒラアシカムリ (tsunohiraashikamuri),,
B6DRL,,,,,,,,フクイカムリ (fukuikamuri),,
7BHFS,,,,,,,,ヨシダカイカムリ (yoshidakaikamuri),,
54KNS,,,,,,,,ニホンカイカムリ (nihonkaikamuri),,
54KNQ,,,,,,,,ハリダシカイカムリ (haridashikaikamuri),,
59LNL,,,,,,,,オオカイカムリ (ookaikamuri),,
59LS8,,,,,,,,ヤマシタカイカムリ／ヤマシタヒラアシカムリ (yamashitakaikamuri/yamashitahiraashikamuri),,
3SMQ4,,,,,,,,カイカムリ (kaikamuri),,
3SMQ5,,,,,,,,アカゲカムリ (akagekamuri),,
7272K,,,,,,,,キヌゲカムリ (kinugekamuri),,
429TD,,,,,,,,ワタゲカムリ (watagekamuri),,
6TP4X,,,,,,,,ニホンカムリ (nihonkamuri),,
6FTJC,,,,,,,,ノコハイボヒラアシガニ (nokohaibohiraashigani),,
6G5JC,,,,,,,,ヒメカイカムリ (himekaikamuri),,
6FTJ6,,,,,,,,イボヒラアシカムリ (ibohiraashikamuri),,
6FTJ7,,,,,,,,コブヒメカイカムリ (kobuhimekaikamuri),,
6G5J6,,,,,,,,マルミヒメカイカムリ (marumihimekaikamuri),,
6LYDY,,,,,,,,ヒメキヌゲカムリ (himekinugekamuri),,
XKD8,,,,,,,,ヒラコウカムリ (hirakoukamuri),,
ZXBC,,,,,,,,フタハイソカイカムリ／フタバイソカイカムリ (futahaisokaikamuri/futabaisokaikamuri),,
ZXBF,,,,,,,,コロナカイカムリ (koronakaikamuri),,
ZXCJ,,,,,,,,ミツハイソカイカムリ／ミツバイソカイカムリ (mitsuhaisokaikamuri/mitsubaisokaikamuri),,
ZXCL,,,,,,,,イボカイカムリ (ibokaikamuri),,
ZXCM,,,,,,,,イソカイカムリ (isokaikamuri),,
ZXBP,,,,,,,,シカクイソカイカムリ (shikakuisokaikamuri),,
4FCND,,,,,,,,ハリダシヒラアシカムリ (haridashihiraashikamuri),,
4FCN7,,,,,,,,ヒラアシカムリ (hiraashikamuri),,
37PZ9,,,,,,,,マルミカイカムリ (marumikaikamuri),,
6DKNV,,,,,,,,インドアカゲカムリ［サガミカイカムリ］ (indoakagekamuri[sagamikaikamuri]),,
37PZF,,,,,,,,オガサワラトガリカイカムリ (ogasawaratogarikaikamuri),,
37PN3,"large sponge-carrying crab, redeye sponge crab",,,,,,,,,
37PNP,"Linnaeus's sponge crab, common sponge crab, little hairy crab, sleepey sponge crab, sleepy crab, sponge crab","cangrejo dormilón, cangrejo peloso",,"crabe dormeur, dromie",,Wollkrabbe,granchio facchino,,,
6MRNY,California shellback crab,,,,,,,,,
6N3NV,spiny shellback crab,,,,,,,,,
6MRNS,rough shellback crab,,,,,,,,,
3DQYL,"grooved mussel crab, grooved mussel pea crab",,,crabe petit pois,,,,,,
3DQY9,smooth mussel crab,,,,,,,,,
4HZ8G,,,,,,,,カギヅメピンノ (kagidzumepin'no),,
6VLB9,,,,,,,,シロピンノ (shiropin'no),,
4HZ9L,Taylor's pea crab,,,crabe de Taylor,,,,,,
4HZ8S,"Puget Sound pea crab, Puget pea crab",,,crabe de Puget Sound,,,,,,
4HZ6X,,,,,,,,ホオズキピンノ (hoozukipin'no),,
